2011,Ufuk,Kanat,7,1,6,7,7,5,33,12,98.04%,Gold,medal
2011,Polatkan,Polat,7,0,1,7,7,1,23,83,85.41%,Silver,medal
2011,Mehmet,Sönmez,7,1,7,7,7,5,34,10,98.40%,Gold,medal
2011,Yiğit,Yargıç,7,0,2,7,2,0,18,202,64.23%,Bronze,medal
2010,Ufuk,Kanat,7,7,0,7,0,0,21,106,79.85%,Silver,medal
2010,Polatkan,Polat,7,7,0,7,0,0,21,106,79.85%,Silver,medal
2010,Mehmet,Sönmez,6,7,0,7,0,0,20,151,71.21%,Bronze,medal
2010,Melih,Üçer,7,7,7,7,7,1,36,4,99.42%,Gold,medal
2010,Hikmet,Yıldız,6,7,1,7,0,0,21,106,79.85%,Silver,medal
2010,Ozan,Yıldız,7,1,5,7,0,0,20,151,71.21%,Bronze,medal
2009,Vefa,Göksel,7,7,0,5,7,0,26,110,80.67%,Silver,medal
2009,Fehmi,Emre,Kadan,7,7,1,7,7,0,29,62,89.18%,Silver,medal
2009,Ufuk,Kanat,7,7,1,7,3,0,25,117,79.43%,Silver,medal
2009,Süreyya,Emre,Kurt,7,7,7,6,7,0,34,27,95.39%,Gold,medal
2009,Melih,Üçer,7,7,7,0,7,0,28,83,85.46%,Silver,medal
2009,Umut,Varolgüneş,7,7,7,7,7,0,35,14,97.70%,Gold,medal
2008,Alper,İnecik,7,7,0,4,1,0,19,170,68.35%,Bronze,medal
2008,Fehmi,Emre,Kadan,5,7,7,7,0,0,26,78,85.58%,Silver,medal
2008,Ömer,Faruk,Tekin,7,7,7,7,7,0,35,12,97.94%,Gold,medal
2008,Melih,Üçer,7,7,7,7,7,0,35,12,97.94%,Gold,medal
2008,Umut,Varolgüneş,7,7,7,7,7,1,36,8,98.69%,Gold,medal
2008,Semih,Yavuz,7,4,0,7,1,0,19,170,68.35%,Bronze,medal
2007,Süreyya,Emre,Kurt,7,7,0,7,1,0,22,93,82.27%,Silver,medal
2007,Burak,Saglam,0,1,0,7,7,0,15,197,62.24%,Bronze,medal
2007,Cafer,Tayyar,Yıldırım,7,7,3,7,7,0,31,12,97.88%,Gold,medal
2007,Melih,Üçer,3,7,0,7,6,0,23,83,84.20%,Silver,medal
2007,Tuğba,Uzluer,3,1,0,7,2,0,13,254,51.25%,Honourable,mention
2007,Semih,Yavuz,5,7,0,7,1,0,20,123,76.49%,Bronze,medal
2006,Hasan,Hüseyin,Eruslu,7,7,0,7,0,0,21,98,80.48%,Silver,medal
2006,Ahmet,Kabakulak,7,0,0,7,0,0,14,254,49.09%,Honourable,mention
2006,Batuhan,Karagöz,7,0,1,7,7,0,22,76,84.91%,Silver,medal
2006,Hale,Nur,Kazaçeşme,7,7,1,7,1,0,23,60,88.13%,Silver,medal
2006,Metehan,Özsoy,7,1,0,7,7,0,22,76,84.91%,Silver,medal
2006,Cafer,Tayyar,Yıldırım,7,1,0,7,0,0,15,189,62.17%,Bronze,medal
2005,Hasan,Hüseyin,Eruslu,0,1,0,7,0,0,8,296,42.38%,Honourable,mention
2005,Süleyman,Fatih,Hafalır,7,7,0,7,4,0,25,100,80.66%,Silver,medal
2005,Mehmet,Murat,Sevim,0,7,0,7,7,3,24,108,79.10%,Silver,medal
2005,Samet,Oymak,7,7,0,1,4,7,26,93,82.03%,Silver,medal
2005,Metehan,Özsoy,7,1,0,7,2,0,17,175,66.02%,Bronze,medal
2005,Said,Tunç,7,7,0,7,7,2,30,57,89.06%,Silver,medal
2004,Elnur,Emrah,7,2,0,7,3,2,21,159,67.42%,Bronze,medal
2004,Mehmet,Kaysi,1,2,0,0,4,2,9,335,31.13%
2004,Kerim,Yasin,Oktay,6,6,2,7,4,2,27,81,83.51%,Silver,medal
2004,Fatih,Ölmez,7,5,3,7,3,0,25,101,79.38%,Silver,medal
2004,Ata,Firat,Pir,6,1,1,5,3,0,16,229,52.99%,Bronze,medal
2004,Said,Tunç,7,2,0,7,3,1,20,169,65.36%,Bronze,medal
2003,Ali,Adalı,2,3,0,7,3,1,16,138,69.96%,Bronze,medal
2003,Selim,Bahadır,7,3,0,7,7,7,31,23,95.18%,Gold,medal
2003,Fatih,Deniz,7,7,0,7,1,1,23,59,87.28%,Silver,medal
2003,Selman,Erol,7,3,0,7,7,1,25,50,89.25%,Silver,medal
2003,Fatih,Ölmez,2,0,0,7,1,0,10,247,46.05%,Honourable,mention
2003,Nizameddin,Ordulu,2,5,0,7,7,7,28,38,91.89%,Silver,medal
2002,Ali,Adalı,6,6,1,4,3,0,20,145,69.87%,Bronze,medal
2002,Selim,Bahadır,7,6,3,7,7,0,30,24,95.19%,Gold,medal
2002,Fatih,Deniz,6,7,0,7,2,0,22,113,76.57%,Bronze,medal
2002,Serhat,Doğan,6,6,1,3,2,0,18,168,65.06%,Bronze,medal
2002,Yunus,Eşençayı,7,6,0,4,2,0,19,160,66.74%,Bronze,medal
2002,Nizameddin,Ordulu,5,6,1,7,7,0,26,64,86.82%,Silver,medal
2001,Selim,Bahadır,7,0,0,7,6,0,20,108,77.33%,Silver,medal
2001,Eren,Bali,7,1,0,7,2,3,20,108,77.33%,Silver,medal
2001,Serhat,Doğan,7,2,0,7,2,0,18,127,73.31%,Bronze,medal
2001,Selman,Erol,7,1,0,7,3,0,18,127,73.31%,Bronze,medal
2001,Yunus,Eşençayı,7,0,1,7,7,2,24,65,86.44%,Silver,medal
2001,Nizameddin,Ordulu,7,7,1,7,7,7,36,10,98.09%,Gold,medal
2000,Ahmet,Çetintaş,7,6,0,3,7,2,25,63,86.52%,Silver,medal
2000,Serhat,Şevki,Dinçer,7,7,2,0,0,2,18,130,71.96%,Bronze,medal
2000,Serhat,Doğan,1,1,0,7,1,0,10,230,50.22%,Honourable,mention
2000,Alp,Şimşek,7,5,0,7,7,0,26,57,87.83%,Silver,medal
2000,Mehmet,Bumin,Yenmez,7,1,0,7,7,2,24,68,85.43%,Silver,medal
2000,Sabri,Yılmaz,5,1,0,1,1,0,8,287,37.83%
1999,Hüseyin,Acan,5,1,0,6,0,0,12,202,55.23%,Bronze,medal
1999,Onur,Doğan,2,1,1,7,1,0,12,202,55.23%,Bronze,medal
1999,Melih,Onuş,7,6,0,7,7,0,27,39,91.54%,Silver,medal
1999,Serdar,Pehlivanoğlu,7,0,0,7,2,0,16,129,71.49%,Bronze,medal
1999,İlhan,Sezer,5,0,1,3,2,2,13,178,60.58%,Bronze,medal
1999,Mehmet,Bumin,Yenmez,6,7,2,7,7,0,29,33,92.87%,Gold,medal
1998,Kazım,Büyükboduk,7,1,1,7,7,1,24,95,77.51%,Silver,medal
1998,Onur,Doğan,2,2,1,3,7,0,15,183,56.46%,Bronze,medal
1998,Melih,Onuş,5,0,3,7,5,0,20,134,68.18%,Bronze,medal
1998,Serdar,Pehlivanoğlu,2,7,1,0,7,0,17,165,60.77%,Bronze,medal
1998,Duru,Türkoğlu,4,7,2,7,2,0,22,112,73.44%,Bronze,medal
1998,Mehmet,Bumin,Yenmez,2,7,0,7,7,1,24,95,77.51%,Silver,medal
1997,Umut,Akdemir,1,4,3,3,3,0,14,232,49.67%
1997,Deniz,Gündüz,2,7,0,5,3,0,17,192,58.39%,Bronze,medal
1997,İsa,Emin,Hafalır,4,7,0,7,4,2,24,110,76.25%,Bronze,medal
1997,Fatih,Sulak,1,5,7,7,7,0,27,86,81.48%,Silver,medal
1997,Mehmet,Bumin,Yenmez,1,7,0,0,7,0,15,221,52.07%,Bronze,medal
1997,Muhammed,Ali,Yıldırım,1,7,1,6,7,0,22,131,71.68%,Bronze,medal
1996,Mehmet,Ekmekçi,4,7,2,7,0,1,21,82,80.85%,Silver,medal
1996,Ali,Ekber,Gürel,4,7,3,7,0,1,22,71,83.45%,Silver,medal
1996,Yilmaz,Koçer,4,7,1,0,0,7,19,102,76.12%,Bronze,medal
1996,Suat,Namlı,4,1,1,7,0,1,14,150,64.78%,Bronze,medal
1996,Özgür,Sümer,4,1,2,1,4,7,19,102,76.12%,Bronze,medal
1996,Muhammed,Ali,Yıldırım,4,0,2,2,0,1,9,227,46.57%
1995,Naci,Aytek,Erdil,6,0,1,0,1,0,8,316,23.36%
1995,Halil,Bayrak,7,0,4,7,7,4,29,90,78.35%,Silver,medal
1995,Ethem,Çanakoğlu,7,0,7,7,0,0,21,166,59.85%,Bronze,medal
1995,Mehmet,Ekmekçi,6,0,2,6,7,0,21,166,59.85%,Bronze,medal
1995,Caner,Kazancı,7,0,0,7,7,0,21,166,59.85%,Bronze,medal
1995,Bayram,Yenikaya,7,7,4,7,7,2,34,54,87.10%,Silver,medal
1994,Murat,Atlamaz,1,7,7,4,2,1,22,154,60.16%,Bronze,medal
1994,Rıza,Ertuğrul,1,7,7,2,3,2,22,154,60.16%,Bronze,medal
1994,Hasan,Fehmi,Ateş,3,7,7,4,1,0,22,154,60.16%,Bronze,medal
1994,Zafer,Şimşek,0,7,2,3,4,0,16,214,44.53%,Honourable,mention
1994,Bayram,Yenikaya,7,7,1,4,2,1,22,154,60.16%,Bronze,medal
1994,Bilal,Yurdakul,1,7,0,3,2,1,14,244,36.72%,Honourable,mention
1993,Murat,Atlamaz,2,7,0,3,3,4,19,102,75.49%,Bronze,medal
1993,Hüseyin,Cahit,Akın,0,2,0,4,3,0,9,210,49.27%
1993,Hasan,Fehmi,Ateş,6,2,0,3,2,0,13,161,61.17%,Bronze,medal
1993,Tamer,Kahveci,1,6,2,5,5,3,22,73,82.52%,Silver,medal
1993,Kerem,Limon,0,4,0,2,3,0,9,210,49.27%
1993,Itır,Moğultay,0,2,0,1,2,4,9,210,49.27%
1992,Y.,Selçuk,Ateşkan,0,1,4,0,1,0,6,238,26.17%
1992,Oytun,Eskiyenentürk,0,3,0,4,0,1,8,211,34.58%
1992,Bariş,Fidan,6,2,0,1,0,2,11,180,44.24%
1992,C.,Sinan,Güntürk,7,1,1,6,0,0,15,133,58.88%,Bronze,medal
1992,Onur,Menteş,1,1,0,5,0,2,9,204,36.76%
1992,Cem,Mutlugün,7,1,3,1,1,1,14,146,54.83%,Bronze,medal
1991,Emre,Alkan,7,5,0,0,7,0,19,152,52.37%,Bronze,medal
1991,Mustafa,Arslan,7,6,3,0,5,0,21,133,58.36%,Bronze,medal
1991,Tolga,Etgü,5,6,4,1,2,2,20,144,54.89%,Bronze,medal
1991,Ali,Ulaş,Özgür,Kişisel,2,6,4,0,4,0,16,170,46.69%
1991,Arafat,Şahin,7,6,0,0,7,0,20,144,54.89%,Bronze,medal
1991,Çetin,Ürtiş,7,2,1,0,5,0,15,175,45.11%,Honourable,mention
1990,Nejat,Cingi,0,5,4,3,4,0,16,139,55.05%,Bronze,medal
1990,Tolga,Etgü,0,2,2,2,7,0,13,184,40.39%,Honourable,mention
1990,Tunay,İhsan,Tunca,4,2,1,3,5,0,15,156,49.51%
1990,Latif,Kalın,7,0,1,2,1,1,12,201,34.85%,Honourable,mention
1990,Özcan,Öztürk,1,0,2,3,2,1,9,239,22.48%
1990,Arafat,Şahin,2,1,2,2,2,1,10,225,27.04%
